file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmTZF8rsVGd5kdjtiH5THVDdViQYFin6a3eyCPyBUnvxd2_output.musicxml,961,11344,5811,10304,817,3898,479,330,72,34,384,254,401
QmTzwtaxYDZMXwscNdmvt3zux1poQf4BJ2jtvUHtCrLpz4_output.musicxml,164,3378,1530,3317,170,1009,93,70,18,2,87,62,71
QmU3emrPneR32yjDv6o1Jc9YrmGtQqidgBotrvUA3xM8je_output.musicxml,1507,26656,15278,21227,1411,12871,698,386,77,20,554,178,491
QmU4ScmcquTArHge8Eb4PiFeyKrkDvtnLdJeWh2GfyNwCE_output.musicxml,180,3462,1774,3280,212,1227,98,78,19,7,78,56,93
QmU5qykVRdJNjEKLNMvRQUh8ujQp6PHW3MKQ8GSNSNoJhM_output.musicxml,101,1902,939,1784,106,660,61,49,6,5,51,30,46
QmU5SkCx9hCKkPqeCpcYrBEc9LsUySJYQiLw3T1foo2DiP_output.musicxml,239,2916,1633,2725,251,1183,134,117,22,0,5,4,85
QmU5ZwEH6fHHC85daX7WAWCrvq299RQhnNas3foH8ugxCQ_output.musicxml,126,2632,1259,2456,145,873,71,58,16,10,80,44,57
QmU8BEaJcWjqxho8qLpYoBcqepubZnK3kQxfocprKfQ1ix_output.musicxml,148,2240,1321,2085,153,1195,76,49,12,2,67,62,48
QmU8DMMdFDpwDnefQQkPaQLfKtdAgiePFePMavbK6pjhiU_output.musicxml,98,1844,976,1800,119,661,58,50,8,4,72,52,57
QmU8fmJ7pifXjQaRF5XcBQQ57LnBFKzGeKCd4hqVDPbyYz_output.musicxml,192,4228,1959,4072,228,1376,117,100,29,11,164,84,129
QmU9D6vpGR1cGViWBoaesJJ3BDuo89uisaX4JEXGVCdBSR_output.musicxml,125,1792,904,1739,117,606,63,47,13,7,37,28,42
QmUa2K3bR664rxtSJyxcun7xCQUo4bgZDJVwDTWksDqbYw_output.musicxml,628,5110,2987,3809,476,1367,299,181,31,14,186,122,133
QmUb1QRX5NuYRJPVSjxN1B7EmqYgFp7L3cUwEGGMgg4FZ1_output.musicxml,65,1132,509,1041,71,390,32,22,7,3,41,12,39
QmUb7roXBDcoiCWHkB6VB3v7UW1A8nr3gtrZjgY8V5mxE8_output.musicxml,179,2854,1269,2734,167,1047,91,75,16,3,25,4,52
QmUBCX14Mq8GdKCnzNueX2sJzSnf6aLmi88ytRJDceWREA_output.musicxml,689,4542,2869,3772,566,2347,284,143,30,9,254,136,184
QmUBoqyibK5upveNoiBXf6KmKWopcc6b6d7LstiXMaUTqn_output.musicxml,144,2286,989,2038,145,811,70,51,11,6,49,36,74
QmUC1aP8vt77KEMXAE5o4zPRM2XM39acCPwh8SPzymL3Rj_output.musicxml,179,4222,2051,4095,216,1347,121,106,21,6,79,86,76
QmUcEp5wnJy4TSgwaVNmgMJ1VBHShb37BBjmZVQ3ZxJ9SE_output.musicxml,426,6598,3114,6251,423,2194,243,191,43,14,179,102,179
QmUCtmb5suKZ1GA6WCPJhkvB4F9GKz2fUtAz5AeADLQJ1V_output.musicxml,46,466,256,409,43,262,23,10,2,0,0,0,9
QmUdaQWoPD7YtMnapf8fnUCsg7RYKBQ8GncP9SSA4Jp59Z_output.musicxml,164,3120,1646,3095,192,1137,104,92,20,6,40,14,59
QmUdCDPRUFPdaKwqZkutjB7A7KTvyzqTfMdumvfjRBnp4c_output.musicxml,89,984,587,949,77,360,38,23,3,1,53,28,28
QmUDK78vvKYrvPAgqdHkXu9Hh4ASsRxiUtPdkj2P353Tep_output.musicxml,357,3442,2232,2193,223,513,147,75,11,9,127,62,115
QmUEkLopoPWSLrAJSqvHfU6BY2DAKPsZG6oA8LZPrudGRR_output.musicxml,144,3322,1547,3342,150,1009,94,86,21,2,10,24,41
QmUf8qPyEBfW9DtNJkCyxVyzVafJykj29ZJSk1PRL7FWiY_output.musicxml,514,10248,5299,9602,503,4798,264,185,47,24,218,166,212
QmUFku1M46cNr65WDZC89qfwZYnfmMHtxZyj8WiKTRNDpJ_output.musicxml,94,1936,852,1892,99,653,54,48,11,0,5,0,23
QmUgKKU4f6dAocxy7yJ75kF1v47RaPfK1ysUvqZWD7twTS_output.musicxml,311,1888,1262,1492,253,1017,131,84,14,5,81,78,64
QmUGuDqjBN3CBgz373SPrddKx4zGTVKg5N8gU9Z378qKCb_output.musicxml,197,1836,906,1768,147,638,97,63,16,0,0,4,59
QmUH1gnY8K6NHjqKpJfzgS8QJ9goz67Ati2ZatqSd6AiPd_output.musicxml,147,3570,1547,3491,167,1169,91,66,17,6,108,60,81
QmUhcVqRL8gTpsXEecTZ5fAMteAs4hajViWQYsyXrSgs1y_output.musicxml,909,11674,6844,10153,818,5521,413,312,64,22,283,134,213
QmUjeMJ23VeEj3PURrCfrea3jw1o7VpGpvQk3obMXAfXir_output.musicxml,226,2050,1053,1853,197,852,109,66,23,5,56,44,66
QmUjxrduEwvBV9gi5dnyTf2gQBGT5UhVU5UjkUgybhfZG9_output.musicxml,192,4100,1787,3880,229,1389,109,77,14,6,145,68,126
QmUk8pBDbhMT3jb89uBwkqvvvkLe2P21wGzszXf1Y5u34k_output.musicxml,127,2708,1291,2465,145,1054,75,47,17,4,58,50,73
QmUkZz12FSQ5nAV2pbs9fjDFHiZjvFFnUCzUUmW8sDFakF_output.musicxml,159,2958,1454,2848,188,1017,100,82,23,0,30,12,70
QmULgDhxzVsMa8rV6HicQxNfUwY5L7baXZMJVh8TuvciNA_output.musicxml,94,448,301,361,69,246,35,18,2,0,0,0,15
QmUm73Mza7un7bftoeaZe2vSH5pSTbNHeHJRQLv4k2eCyk_output.musicxml,188,3730,1647,3691,205,1193,118,94,22,11,75,52,76
QmUNfGoZT7GsC8ksXjQK71FJkc1LkAxzf3vaSN3g2TKkCg_output.musicxml,101,1874,960,1831,115,611,61,56,16,3,49,32,46
QmUnsk2EewtERHguXXpyjUZ4xGZK8YdHuyNNaWKfd6QGWc_output.musicxml,129,2108,1066,2064,140,749,75,64,16,1,43,38,52
QmUoiQLwUb2gHZLG2tR4gBCfyA5bLXrYb4kN7rkrr97vyK_output.musicxml,134,3114,1359,2958,158,972,86,71,22,1,18,12,60
QmUotiKmbejH3ZX9nFGUMLvVqBXMGJYD2ekCqpbBEVuD7C_output.musicxml,124,2068,1040,1989,139,803,73,52,13,4,25,20,49
QmUoWjU7zNza55Bm2KFihZqs3cphQn89W9iVSnGRLR5P79_output.musicxml,69,1124,572,1088,72,395,43,45,7,4,26,18,31
QmUpxRgZ11mjL8ZUXqVbSvt5s7nAWG7pqdZeFBqQU1KVPn_output.musicxml,219,2566,1360,2182,199,1165,96,61,13,2,40,34,60
QmUpYrQzBnKDq48uz9enzC4d1aKUrw4AdmC6fDz194Bt9u_output.musicxml,141,1376,737,1231,121,594,61,22,5,0,31,20,36
QmUQUbtoBL95ex7LT4YMNTDfLynfnGokZV2rYNweKYqibD_output.musicxml,38,100,74,87,26,72,19,15,1,0,5,4,4
QmURCruNK9eR4CAzfAHQdeiYkNYgWq3j8Epbd9UYrFTAJp_output.musicxml,234,3482,1814,3399,234,1249,135,112,17,3,38,42,78
QmUrm5mH5LpSioqDDahSnQRvoHcCTjupBrjpDhF5aR8H4m_output.musicxml,56,1338,586,1232,61,399,33,31,4,0,15,12,24
QmUrMB3Nyi1KsMJ6PiFPdchMgvxS9S6Bzcbe1HTWF88ZZL_output.musicxml,647,10380,5268,9454,641,4692,332,198,49,22,309,202,211
QmURtWpVWkFR2XK3SsDK5CL4avPWbeniSECt7ojed3K8Az_output.musicxml,66,1298,668,1270,72,473,36,34,7,0,30,22,35
QmUrxXobjn3ocgmUKouNsdp97C6YBd1fVqAWjd2dqzRRNo_output.musicxml,73,1666,724,1544,88,582,45,39,11,1,3,4,35
QmUS4bchpNjE4qSyZdYpWK2oeu9J3mguKXeTLz5FFKLMrZ_output.musicxml,130,1938,1009,1839,137,676,74,53,9,4,11,2,38
QmUspxQNsYE5jLqa2u41bLe23MwtFfyJnZC8M8BtinRti9_output.musicxml,154,3580,1628,3396,175,1138,91,84,15,6,121,70,90
QmUsRAFkj4mdEM2ABmXmjSoJPT2KWUQXpMTkE7vqbohQNK_output.musicxml,154,3708,1763,3656,192,1183,96,93,19,8,109,42,98
QmUSWddat2VTmv3CNCWcwz73etRjQXybjHN4apPPkuiAtX_output.musicxml,213,2958,1576,2681,201,1412,116,74,18,2,68,54,75
QmUu3Hufw1TCUnK3KAU2Qh211jDfEdniuhwipreWujEb76_output.musicxml,122,2452,1246,2462,141,812,81,73,15,8,43,82,50
QmUU6jnqATtAUwPBQjwCPp9Ver3w6M9yv3Qpk7ciUrwZzL_output.musicxml,141,2626,1210,2622,145,915,79,70,14,6,21,16,48
QmUuR8VfNCKr4eHkTfXkuECnm6fS3CNGJ13E7y94AMREco_output.musicxml,124,1970,922,1827,127,707,64,47,9,2,5,8,35
QmUv9HXYfVPm2Hdbr5AvNPyLQ5g4h6h6GzAXSJsaX3BxmX_output.musicxml,130,1964,989,1765,137,685,74,57,12,3,96,44,67
QmUVBvyN8BpegwebUNjVKxumwJSUkBfv7ZfsjFzE6Trrd3_output.musicxml,151,2286,1179,2145,158,784,88,71,19,8,80,64,58
QmUvE7jBiW8o6tpQtEhMYCnYP7hS76BSHV5fnsQAyvFJw7_output.musicxml,218,4328,2124,4113,265,1444,130,119,22,8,91,122,89
QmUW4JDptKLwmD2GjT4gXP1XHSmdAsKAzoyPNpXgfEAfdT_output.musicxml,156,3344,1524,3231,173,1173,87,66,12,4,66,66,65
QmUYa2GZ4zsfWrAPeX6SNEPF1K9nvXYSfZA1uMJDgJERFo_output.musicxml,126,526,402,369,96,339,48,26,1,2,25,32,28
QmV11spZJZoBm8nsTA1BduCXhfN3rkyDkbmyrGPWawBX7P_output.musicxml,141,1344,811,1091,125,546,60,44,7,2,26,38,34
QmV3AkPAaYWFmn1bMEGwWoDLgKdGTWNN9CnyHSSFjkhRiA_output.musicxml,181,4488,2156,4323,234,1447,110,104,23,7,116,92,100
QmV3qTcUvoGDur4BgLCLvKRsWqN35zNzSuMz5aZgCKdPJW_output.musicxml,94,668,424,383,65,301,34,14,7,1,15,4,14
QmV4pCnsCKPgwZGinUXUbEjFEDys9Z2Ysf1c6HdYAU8ZLz_output.musicxml,74,1400,724,1343,90,499,45,45,11,4,45,14,38
QmV599qx3sxrjJhCdNJmPoDzwDiNxg8HZC87ughUBPVxxm_output.musicxml,146,3238,1381,3018,175,1053,83,78,15,3,25,24,63
QmV6ahhSpmoKm55Z9BQhxZwWQmsx2XC6yJyHErAh5PbQ4G_output.musicxml,229,8264,3657,7775,279,3596,152,104,31,13,128,118,137
QmV7JF11zS8aQXynJhHkysv3tHieQbmHFkazosF9jQcBAS_output.musicxml,639,67116,16590,61464,806,11247,436,375,125,31,211,138,382
QmV83Qc2K49yUutGdni4RAxNF3A6KCaQQFtdxMUMvar3j7_output.musicxml,19,66,65,48,12,39,8,2,0,0,0,4,3
QmV9MfM4eeEDTobHbgzmrHFmgocU4vJHr6bqsaZ3x1Wwdi_output.musicxml,123,624,469,436,87,399,43,33,7,0,5,4,27
QmVa3v1f1ZmoqjiAveiLbTUv5NZAS4D3ibaMudNwcL5oWT_output.musicxml,352,2860,1693,2195,285,1417,164,83,15,6,149,102,107
QmVAhiqgE1N8yuQWYoKm2ASUqQnykHJUbM1uYMJeaKhjM9_output.musicxml,78,2224,662,2261,82,383,44,37,12,2,10,0,34
QmVaPpjSnMPuH9z8HVdVdULBjF8uBJRWEk9TTzojSCDV7G_output.musicxml,141,3036,1583,3052,154,988,87,79,17,8,63,76,52
QmVaYGbt6db2MKfcJVzjDbmSa95LAwNQLQrk5txrAkpz5v_output.musicxml,145,652,423,491,109,463,65,35,6,0,5,0,21
QmVb6RfDGXSqBYmReTQ5fqtWF82FfDS3eQBk8rPVVfrZX7_output.musicxml,151,2500,1236,2287,157,864,83,64,18,11,52,40,54
QmVbSfFuLcgBFcmq2L5kgKn2M8xNzemCcWiENacbvAPgpU_output.musicxml,248,5118,2298,4716,255,1833,130,94,23,6,140,80,113
QmVCP59pC1myQdZWJG2FQ28xrvjrbq529y3PTAzFFoAPBK_output.musicxml,75,1320,728,1259,78,445,41,39,8,0,50,52,39
QmVcWhPq3v3scZmMURwhvpyHYQgLck9w9xpBKFK32aRLJ1_output.musicxml,154,2570,1352,2245,128,982,56,48,9,1,41,10,44
QmVDGcCG2ugTdq7SdAUrGivGrMipEpLgFZkuVQvfHfH4LG_output.musicxml,299,1982,1297,1754,250,947,127,74,19,6,99,64,108
QmVDgnVsj2AjEpU7KF8vnaQCTB4hdnEHxaErFnb2QnPTiK_output.musicxml,161,3944,1940,3764,207,1240,98,95,24,7,121,54,108
QmVdi1PQothj7BbnvdNSxK1uY8fK8cdwfLUUwyss8m7vq1_output.musicxml,150,2022,1112,1870,153,801,82,67,11,2,45,20,55
QmVdTMNyYdTqLsjGCHepLaoMBJ9h8FUJQxjsUUtHJjAgVU_output.musicxml,219,2030,1132,1651,190,1138,107,71,10,6,10,32,56
QmVe12UFBg6unixkeK3Xe66HybrbALND24DrqNGPPVr92E_output.musicxml,111,2138,1006,2061,120,686,55,39,15,5,83,52,53
QmVe1fheX8fLTEesbJ7uQpfovkzsLoRdtDndG2Ras4DWFH_output.musicxml,136,2176,1159,2113,157,781,73,64,14,12,90,60,65
QmVEw7PgmwNEH4idg9euUUFoADkn6qUpp9Uymm8zZiHq9j_output.musicxml,278,880,678,697,186,624,109,51,11,1,10,0,52
QmVffoLgJQhscWFbXqq6EnmYta4A8cLPd9dAsRw1P5eLqa_output.musicxml,147,3572,1584,3465,165,1084,90,74,16,8,78,74,68
QmVFLFfuJ9mf5iywCdxR22pJT1uji6LV2gBxZQgdXMqUWY_output.musicxml,88,1696,586,1814,77,384,50,34,10,5,10,20,37
QmVfREJtNtWr8XEnFTS193kFaMg8hb2SqJV3F7cmBBDZqw_output.musicxml,143,2478,1043,2291,139,791,80,62,11,2,51,48,60
QmVGaHJKgU4QRiVAXp8rz4XQjvfBVWziJW6bqYht6YpFuT_output.musicxml,123,358,276,290,90,261,53,36,8,3,6,0,17
QmVgbTov93Amd3m3gH9iaoRiGqUVDLtAS21y287SnMr1Rt_output.musicxml,156,548,422,443,108,370,73,48,9,0,10,6,12
QmVGG8zux5V84B1Uy7RAkAH8btBySBvMheumiWqPtjiwe3_output.musicxml,95,918,502,860,87,377,34,22,5,0,0,0,21
QmVgpJrrBkjuJfvMsroDuz1krBJY4nTmAGRNLGv8zVMmFN_output.musicxml,203,3930,1932,3813,226,1368,124,121,28,12,109,66,105
QmVgsFdBwyMwGcaZccc7LZ1aMCp4Kbwaim2Yr3GVumM4PV_output.musicxml,505,3532,2005,2827,396,1615,254,171,31,0,0,0,107
QmVGvDRybkoTvMTpo3gJ9fz6eqDXc6zgU1kWMPjru6Khjc_output.musicxml,556,6330,3256,5266,580,3010,288,181,41,15,153,72,249
QmVGYX6k6oGDV7iLbJRQiueec79MJHWgQNh7YRyBX182x5_output.musicxml,112,2636,1248,2539,138,968,70,69,14,3,10,0,46
QmVhCCPbKPtp3guCeVxrsucoaQUa142LH6bzjrvzqn7LDK_output.musicxml,126,2328,1218,2250,142,812,69,48,16,8,60,46,64
QmVHEH6ThQ6oovSZeCSZnkSpK8LS3nNF9TenZwQ78Jfnwn_output.musicxml,204,3204,1467,3024,218,1122,104,86,21,0,40,4,78
QmVhEjy7RH7GBVDMmZ3xE9gkSsygd4yuJEnCxh3iBD7AzV_output.musicxml,393,2056,1333,1661,294,1189,176,91,19,4,38,60,66
QmVhK4mTuTqqaLKUyj65mcfHLnyFF6poEgKZ5H8vHKqJzx_output.musicxml,140,3076,1379,2984,159,935,83,67,17,6,109,64,95
QmVhSL8mPAVnPprRVD3g6Y9cxSsupKEjbDjnkKvb76Smin_output.musicxml,144,2526,1326,2425,162,812,98,83,7,0,5,8,48
QmVKhZ7mxujyv2xpieGpCSz5pvNSEiHBiWx3euEMQyU4Np_output.musicxml,78,352,222,294,62,175,36,23,4,2,5,4,10
QmVki2E5G1oDnHS2xb6JnCFJe69K6Jq1PaT1CdRCkkeuxa_output.musicxml,69,1386,679,1393,61,446,40,33,8,3,21,16,14
QmVKXuBY65942pGYPV7hA8qPyDkLAHxr1Cu92ZHCaximHf_output.musicxml,62,1510,484,1574,49,277,35,17,6,0,0,0,20
QmVLuDfAUBjCFuz8SHAPTeE8BztcMDUnsqahg6XhrZJuii_output.musicxml,137,3140,1511,3106,148,1045,72,64,18,4,45,48,63
QmVMC1Ek3w6EhCZKLYop5MhJ1tVaP1NY2ru2vqfo9CRJu6_output.musicxml,100,1662,843,1560,111,553,56,50,12,6,99,40,77
QmVMh4CfFDvQ2FEeuVsUNBb2d8bwobgxkRWr56r9hgdddo_output.musicxml,171,3592,1664,3427,187,1318,91,74,22,3,61,32,57
QmVMPKgdekrdthf6qgxGow4eQ8w711x82uNZkisXiLZZ6Z_output.musicxml,189,3778,1733,3722,211,1315,104,89,21,16,94,72,89
QmVMYzCPsjxh8mb612kVaosuAmR9Y6tUciGj3Tr1YgAMLs_output.musicxml,295,1928,1312,1419,224,1122,134,92,17,6,53,72,44
QmVNdNTLTcDC5MaCUD96RzCqAvmVk6j82zQXCVQWFZ38Xk_output.musicxml,119,1658,805,1593,129,596,65,63,12,2,28,4,50
QmVoXZSdmXiMTxWXQcndCneJBuTeDfo7VtLJNs69bWPJ8y_output.musicxml,79,606,375,434,57,318,41,20,4,0,10,4,17
QmVpvLPrSdnvk5e7yg8jJ7gW8Uhc7WfDgbErk6H2Mj8vfD_output.musicxml,114,418,279,316,74,245,49,37,7,3,18,24,12
QmVQgaD8DcgXQW4xrZeBBSux1RJQ8WE45LBHwGZpwtjdd7_output.musicxml,138,2792,1422,2662,167,943,88,78,10,2,30,24,68
QmVQZCDpmWz3Ta5krV9BRyUow74FHbZmQX4USLYVUsXwSY_output.musicxml,180,3082,1652,2970,212,1095,109,92,13,0,5,0,61
QmVrMVDzzVx3m7htiWbQFd5QumcZz5VJLiaBVETZnYzV3N_output.musicxml,65,1022,522,946,65,347,39,32,7,2,53,22,48
QmVrPsQrymvDk28w5eEirGxPrZmYtWvjCptMWLtwrVrsQ7_output.musicxml,615,5502,3142,4450,451,2014,274,159,26,18,203,180,205
QmVseZxq8Vbmxw5JYfmurhUPx8djcLns5J7jJuyThsHmBz_output.musicxml,161,3690,1880,3593,203,1340,104,89,17,5,126,58,101
QmVSJehg4uhkEFsg25Rq7oBtoTUfVR5oXKJ6WHnPuoF1z4_output.musicxml,148,2010,1095,1746,133,825,73,43,12,4,8,28,41
QmVsWkUdH3ieoABYaxcJP7ANDHWkX3xuviSZGZQsUC9mFz_output.musicxml,146,3218,1578,3022,189,1082,83,71,19,1,0,0,74
QmVt4PDrSfFWvtcRVNc5rMFX1jKMLS9QHCq1bR3cBMoqmP_output.musicxml,131,2412,1205,2366,144,815,88,74,17,8,32,56,42
QmVTBd2S1oDoWNZpDjk7dTUenwG3NpJorKgFsJWnf6Jnkf_output.musicxml,105,548,393,388,82,317,39,14,4,1,30,8,32
QmVTG5ebBbcUvUMDGJfnWTUeoVrKyBrpdFK4aw4mVkg8jL_output.musicxml,123,3084,1399,3018,139,986,78,61,16,5,80,62,71
QmVtqrsgX3CsxKPXcVU1kNhU3upMB6RaACBZydLYouAkoS_output.musicxml,72,946,494,787,77,324,38,22,7,8,35,6,35
QmVtw7eXABrQUwnETu6yQtY6zuPVJv95JSHgtAW27YTGzW_output.musicxml,231,3344,1412,3094,190,933,116,80,22,9,111,102,105
QmVugVgSjwRhS1vuTxcWZiw9N9Jx5ELhDGdUcucy8cytU4_output.musicxml,101,994,491,961,84,370,44,29,4,0,30,10,37
QmVukrFbgGDGpAFHR5szsUzzyenjpMppL486uaDc7jeN2y_output.musicxml,150,4638,2142,4721,191,1316,99,97,17,8,139,68,123
QmVUVgZmzYTyKCnkoBCbGaXd2BKyUQT68btp67oLPECLrs_output.musicxml,123,596,408,372,96,431,48,31,7,2,31,16,25
QmVVakRUtJ6hjUDTLfkeHpjtTdTK2gtdJigfDsVbwjKHEs_output.musicxml,59,1190,550,1111,71,425,34,30,7,7,46,20,33
QmVVQbuPLiYcvhHT8VPHUaYszMCr9C3gCcKQsjRG6DciCm_output.musicxml,94,1174,648,1032,82,435,54,33,5,2,10,14,21
QmVVwbXbWTpQBquQJ4t4oC47VW3Sg4bPzZMoigeEkt8osK_output.musicxml,286,4760,2299,4270,290,1805,154,111,26,5,74,84,77
QmVwEivDoCg5cGCfUZNZXHDkKbBg2CjWVGgL8rvpTXxL8L_output.musicxml,56,1092,548,995,63,371,37,24,6,1,15,4,28
QmVWU1BWEGbG3XELFm5aV9rZqWVCGFKRjhkxqaEMTnmpmY_output.musicxml,740,5224,3576,3704,573,2975,301,157,36,7,65,50,134
QmVXGePHvUjMneigpqp7w4uqBXo7yyY63WizwvZW43eND8_output.musicxml,118,2736,1243,2586,138,857,73,66,19,8,93,66,69
QmVxhpn8VKW32h2fZN25qecK4m6JLKGfTEkFaAorUeXCkH_output.musicxml,104,1858,938,1760,112,599,54,43,9,5,57,40,35
QmVXkzn1ptEkZFHxw4AFuw4TomSEEwJTM5juEhoujauXsn_output.musicxml,112,2274,1081,2163,134,771,67,57,9,4,20,16,40
QmVy1ko2ZZ9GVg1MDrUsQzVi2msWGyXCUMZPVec5Z1d59N_output.musicxml,144,2956,1373,2731,155,998,75,66,14,8,81,20,71
QmVYxNwMiNyqtAy1eeaKnsQ6nCQ8gzBCmUM2fFFwkaG2HF_output.musicxml,116,1954,1016,1817,125,702,75,57,15,3,85,60,83
QmVz2EWfpFufPTqCVgq5Z2GZumEaRWH3pTGGyDMGJRmWDa_output.musicxml,358,2064,1356,1921,278,1333,160,106,23,2,5,4,84
QmVZ8EZKnp934xJBNun3T13aPPPh8Rx411a5kmZmnx5tjs_output.musicxml,229,4044,1918,4111,261,1287,147,127,32,19,111,110,113
QmVzb6QCXujyavC9JgLHsqETZQDMdFVCJDjLa88L8ALDUD_output.musicxml,141,2246,1159,2096,146,820,71,72,12,0,0,0,46
QmVZegxNtoc8hkkzqTmUv7uCx36XC7yPW5bzxsXAeDDqNV_output.musicxml,136,2658,1271,2491,170,937,82,96,22,8,81,30,79
QmVZiGjWvvkb2jqGE1yR923kKigo6vi31PDjeNT1y5fK9R_output.musicxml,152,3910,1769,3732,187,1318,95,81,25,9,43,62,75
QmW14B8PKnXbLWs2js9RAiG9P3CrYN3eTLPponjQdk8xjg_output.musicxml,192,4168,1717,4203,193,1176,116,96,25,8,35,24,86
QmW269YcdqrubCxzkp1dHNy3pftywAAtMAAGrvp1nJQPiE_output.musicxml,331,1790,1125,1669,258,1122,142,61,9,2,0,4,68
QmW4xA55X7XpwhwRCRW9MGJFo6pc56xpWj7tGoeoANNBBX_output.musicxml,72,1288,585,1196,70,401,41,34,6,0,5,0,25
QmW4ybBLLTQrYxdUQ6CsbaoSAYTZJvJDcir65Q5DGavpox_output.musicxml,695,14336,6589,12892,729,5089,364,257,58,24,173,100,315
QmW5jShC5uxNt7kBCrAMW41ug6MLzWs6v2rSvUXhH5Wd6F_output.musicxml,143,2824,1456,2747,161,918,97,94,23,3,84,82,78
QmW5zRJgYnwfAiXXCY1H6YbNykmwKAyqC3ZT1qXVpALSwL_output.musicxml,157,2870,1397,2700,179,966,88,66,11,1,30,24,49
QmW9P5nP9S3YZSAQvaPMFj9Zd6jBkHMeeJT7buvMD6EEwx_output.musicxml,114,1398,734,1280,101,514,68,47,12,1,18,20,27
QmWacaW2hRpe6gVNAX53bNULhCfdgvVjaxJktJZ7UUAb28_output.musicxml,50,458,352,275,28,119,26,16,5,1,13,12,11
QmWAjF8mUHyQiorBXC7hr1PGaBCKfKVmoX1kxKu9K2deAR_output.musicxml,105,1984,1022,1951,121,671,66,68,10,4,44,64,57
QmWBfDT1XZboM4gi15EBL4CNa4PzjYr5xk5AELDbhcqsZg_output.musicxml,189,3872,1811,3526,222,1344,102,87,20,14,84,46,118
QmWbgebRzFDKsxGeyMtuVWRDceraSeeXj5LvdUyizDwduK_output.musicxml,100,2162,931,2042,114,688,54,43,8,4,90,36,75
QmWBPxBqXS2ifEimi5LD47xatUwXUuDWq2jxzJxncAhyH8_output.musicxml,178,6932,2670,6757,241,2488,114,94,29,6,23,36,86
QmWCmm8WrH3Uk1aRNYde9rnWiQ5Qq54njbDBw6SKNTDT5o_output.musicxml,72,1218,653,1229,83,474,50,39,8,1,19,52,12
QmWdsPGhvr8LKMFrxyUD1ABdYpF7wknJM6MzJYpumE9BnJ_output.musicxml,98,2074,877,1863,118,706,57,44,13,6,50,44,55
QmWEJB9UzbjiFcKJ9iG7nkgJWhbSBnezE2SzMoi7QQdQCF_output.musicxml,132,3228,1530,3151,160,1058,89,80,20,5,47,60,69
QmWEtnUcgqE9QwPG9wcLr16rCp9ZgvAhNGKqWoZ7AZfqrJ_output.musicxml,151,3346,1377,3248,181,1104,87,65,16,1,10,4,44
QmWEwo7KqesGn9PP1AVXaqEbUo4J17fDehkxCY7gncPZDw_output.musicxml,1194,15884,8588,13155,1102,7791,551,343,66,22,437,234,331
QmWex5AmUjsZgBERSDaVgSy56VNekgbGkrPunADg31cKqr_output.musicxml,807,10216,5577,8709,728,5419,347,197,47,24,295,166,208
QmWEyjJGcgB3yoNxjMzLRqd1MReahDzmCSiXxgCAF8amKf_output.musicxml,186,3886,1669,3632,205,1274,103,84,20,5,29,16,94
QmWEykf6qk9iQJQxBYmx9KKAehoKn2FL7LoDs8aFdGRrbE_output.musicxml,61,1124,542,1036,72,354,38,36,12,0,11,8,37
QmWfi2mGbCcR6k7kD6zR1f11TyKe86Vf9i6jpMnPJ3ZZfZ_output.musicxml,89,1076,595,877,86,419,40,16,3,0,23,8,51
QmWGMuLxKA4KNetwffvLGT14uGhvvMxwiMf3RTNX7XqPEt_output.musicxml,595,1706,1438,1384,414,1070,251,132,24,0,0,0,104
QmWHNAvzzWUuGM9AZzjfZ8p76mT7wJYue863BjrdcjKXqM_output.musicxml,97,1460,720,1333,105,520,46,38,12,0,5,4,37
QmWi3orZFv8CcLcABf9eSH1QCTNrVCBKur84sBq4BvoXp4_output.musicxml,249,4596,2240,4238,257,1632,122,88,33,12,126,84,91
QmWjbvGJ28baySkqGibnXcEYhkKbSfsXG5UGHaKthHRoAD_output.musicxml,72,276,213,189,49,220,34,19,4,1,0,0,9
QmWjgvwBrLwiHQok1reqK2ELSjHCq6cAAfiS8j6t7uK481_output.musicxml,101,2056,955,1990,109,633,57,57,13,4,20,8,40
QmWJmaQ8mkceSDegTmJ53xddRqqG8hu1inYQeD46yeFYAj_output.musicxml,135,2242,1132,2031,147,854,77,71,17,0,23,32,55
QmWJSp4Bb6XSjREXRTVHuav5FQYhULVP3Qv1rQgwesZP9k_output.musicxml,682,18680,8174,17680,704,5544,387,314,76,25,377,282,373
QmWjY11ZvxiUYHJtdpj3XZuSV3KZJwSxzqzhgFNX9oUB4b_output.musicxml,169,3002,1493,2886,200,1001,110,105,18,6,51,28,76
QmWkbAmkRCwRv8XYYuCTWtSQxpKcWJBmcJchMZ6uUZSCYZ_output.musicxml,124,3004,1442,2928,151,1025,81,89,16,3,70,70,54
QmWknfQ3ThKamMeeRxx1Uzcxj38zJhu1adPBHFYwdKFvon_output.musicxml,74,1224,667,1218,77,441,45,27,3,2,31,26,38
QmWkNiHV6eLyeDPm4aQTMcAXwVABL3uFqKzWY3yoUSCiRn_output.musicxml,219,1012,723,745,157,519,78,44,6,2,47,48,36
QmWLN4jdk4D8hg213Euk7Cxxhq6qLMvd1YScChLsGZWpok_output.musicxml,574,3738,2345,3004,429,2027,247,154,27,0,11,6,109
